simTime,connectivity,neurons,memory,CPU,timeout,hasExecuted,setupTime,execTime,startTime,endTime,measureTime,hasEndedInTimeout,hasEndedInError
0.003,0.7233247544155077,2469,16384,16,14400,True,0.05,35.75,1582798582.0070891,1582798618.661111,36.654021978378296,False,False
0.003,0.9183153732060219,7073,16384,16,14400,True,0.28,146.44,1582798618.6915786,1582798766.270027,147.57844829559326,False,False
0.003,0.40276956454756413,6452,16384,16,14400,True,0.42,99.09,1582798766.3009005,1582798866.699758,100.39885759353638,False,False
0.003,0.3137828604734546,2800,16384,16,14400,True,0.07,22.0,1582798866.7307637,1582798889.5814724,22.850708723068237,False,False
0.003,0.8498690510859546,1102,16384,16,14400,True,0.01,10.8,1582798889.6128376,1582798901.171027,11.558189392089844,False,False
0.003,0.6895958257522194,9912,16384,16,14400,True,0.73,236.54,1582798901.2017295,1582799139.4641025,238.26237297058105,False,False
0.003,0.9227218633834384,4991,16384,16,14400,True,0.14,92.37,1582799139.4960554,1582799232.6818423,93.18578696250916,False,False
0.003,0.4842894970198975,2267,16384,16,14400,True,0.06,20.73,1582799232.712677,1582799254.2785237,21.56584668159485,False,False
0.003,0.08750546923137101,6825,16384,16,14400,True,0.21,37.09,1582799254.3081815,1582799292.582554,38.274372577667236,False,False
0.003,0.7377402686836125,5901,16384,16,14400,True,0.25,90.61,1582799292.6115649,1582799384.271206,91.65964102745056,False,False
0.003,0.47513313258969764,9006,16384,16,14400,True,0.84,126.96,1582799384.3019052,1582799513.277917,128.97601175308228,False,False
0.003,0.7082847848828788,5324,16384,16,14400,True,0.21,108.18,1582799513.3118823,1582799622.5776436,109.26576137542725,False,False
0.003,0.21342269451912374,7152,16384,16,14400,True,0.34,51.86,1582799622.6072526,1582799675.6850684,53.077815771102905,False,False
0.003,0.22304045162461883,8494,16384,16,14400,True,0.48,68.01,1582799675.7145889,1582799745.196721,69.48213219642639,False,False
0.003,0.33812170297548527,4079,16384,16,14400,True,0.16,26.23,1582799745.2266567,1582799772.378152,27.151495218276978,False,False
0.003,0.09627692493175422,5350,16384,16,14400,True,0.14,27.76,1582799772.4078705,1582799801.1750813,28.767210721969604,False,False
0.003,0.4384978673041009,267,16384,16,14400,True,0.0,3.98,1582799801.2048507,1582799805.9589064,4.754055738449097,False,False
0.003,0.10173205338875646,9823,16384,16,14400,True,0.44,63.28,1582799805.9990964,1582799870.7789567,64.77986025810242,False,False
0.003,0.1931722564032791,1365,16384,16,14400,True,0.02,8.57,1582799870.8091257,1582799880.1652055,9.356079816818237,False,False
0.003,0.12502840433146925,9617,16384,16,14400,True,0.46,65.15,1582799880.1961057,1582799946.7906766,66.59457087516785,False,False
0.003,0.740854294998601,7117,16384,16,14400,True,0.35,148.84,1582799946.8204596,1582800096.8844063,150.063946723938,False,False
0.003,0.26697619576945125,9028,16384,16,14400,True,0.6,87.67,1582800096.9158463,1582800186.2801754,89.36432909965515,False,False
0.003,0.9799227780160477,478,16384,16,14400,True,0.0,5.78,1582800186.3109565,1582800192.8608434,6.54988694190979,False,False
0.003,0.41474266078866473,9387,16384,16,14400,True,0.86,148.22,1582800192.8926163,1582800342.9952397,150.102623462677,False,False
0.003,0.34113620622015456,3317,16384,16,14400,True,0.11,29.25,1582800343.0262358,1582800373.2881002,30.26186442375183,False,False
0.003,0.3053882122410291,1010,16384,16,14400,True,0.01,5.96,1582800373.3195527,1582800380.058587,6.739034414291382,False,False
0.003,0.3326536810719796,6316,16384,16,14400,True,0.36,67.06,1582800380.0879166,1582800448.4824235,68.39450693130493,False,False
0.003,0.2595036192396797,4309,16384,16,14400,True,0.15,36.24,1582800448.5137706,1582800485.6758623,37.16209173202515,False,False
0.003,0.7912882892232209,6702,16384,16,14400,True,0.28,145.72,1582800485.7059035,1582800632.5746012,146.86869764328003,False,False
0.003,0.573680205331521,2313,16384,16,14400,True,0.05,31.94,1582800632.6072218,1582800665.3757598,32.76853799819946,False,False
0.003,0.588841993160893,169,16384,16,14400,True,0.0,3.41,1582800665.4060807,1582800669.6688952,4.262814521789551,False,False
0.003,0.5842370026971649,206,16384,16,14400,True,0.0,3.63,1582800669.7001708,1582800674.167645,4.4674742221832275,False,False
0.003,0.8307494146944455,4670,16384,16,14400,True,0.14,77.95,1582800674.2016523,1582800752.9764237,78.77477145195007,False,False
0.003,0.4242382918798606,1607,16384,16,14400,True,0.03,12.92,1582800753.0082393,1582800766.7640438,13.755804538726807,False,False
0.003,0.17408040966437757,5356,16384,16,14400,True,0.18,41.14,1582800766.7945092,1582800808.9734182,42.17890906333923,False,False
0.003,0.3248618754321494,1245,16384,16,14400,True,0.02,8.48,1582800809.004309,1582800818.366551,9.362241983413696,False,False
0.003,0.9967730943022753,8653,16384,16,14400,True,0.41,202.32,1582800818.3976605,1582801021.9716084,203.57394790649414,False,False
0.003,0.09383532201248623,8215,16384,16,14400,True,0.31,52.79,1582801022.0014489,1582801075.9854255,53.98397660255432,False,False
0.003,0.46760379096915594,3131,16384,16,14400,True,0.11,35.77,1582801076.0155556,1582801112.7788556,36.7632999420166,False,False
0.003,0.9327739224507228,3187,16384,16,14400,True,0.06,49.3,1582801112.8089845,1582801162.8746173,50.065632820129395,False,False
0.003,0.8207604304368665,9289,16384,16,14400,True,0.52,226.85,1582801162.9053907,1582801391.1708353,228.26544451713562,False,False
0.003,0.7684103744183434,4667,16384,16,14400,True,0.15,93.05,1582801391.200823,1582801485.1681721,93.9673490524292,False,False
0.003,0.24299879087463128,1434,16384,16,14400,True,0.02,8.28,1582801485.1980023,1582801494.3693187,9.171316385269165,False,False
0.003,0.045625124025172846,1817,16384,16,14400,True,0.02,7.48,1582801494.400277,1582801502.77205,8.37177300453186,False,False
0.003,0.6590532031898951,5840,16384,16,14400,True,0.27,98.63,1582801502.801616,1582801602.4754684,99.67385244369507,False,False
0.003,0.11697592110828306,6811,16384,16,14400,True,0.23,44.55,1582801602.5071054,1582801648.1711054,45.664000034332275,False,False
0.003,0.2330534189633942,9881,16384,16,14400,True,0.66,86.7,1582801648.2052684,1582801736.6783738,88.47310543060303,False,False
0.003,0.1663170797889323,3363,16384,16,14400,True,0.07,19.34,1582801736.7082138,1582801756.8707035,20.162489652633667,False,False
0.003,0.989232407494415,491,16384,16,14400,True,0.0,5.49,1582801756.8994257,1582801763.261752,6.362326145172119,False,False
0.003,0.5349707131079852,1554,16384,16,14400,True,0.02,18.19,1582801763.2905095,1582801782.3589256,19.068416118621826,False,False
0.003,0.7989455118438844,4736,16384,16,14400,True,0.15,68.38,1582801782.3872218,1582801851.779821,69.39259910583496,False,False
0.003,0.771854683176904,8475,16384,16,14400,True,0.47,189.23,1582801851.81195,1582802042.1746984,190.3627483844757,False,False
0.003,0.9925104998199273,836,16384,16,14400,True,0.01,8.27,1582802042.2064378,1582802051.36379,9.157352209091187,False,False
0.003,0.4733160707496597,9374,16384,16,14400,True,0.91,145.42,1582802051.394311,1582802198.8720753,147.47776436805725,False,False
0.003,0.6486296880414084,332,16384,16,14400,True,0.0,4.0,1582802198.9010506,1582802203.862199,4.961148500442505,False,False
0.003,0.30702271621237665,6012,16384,16,14400,True,0.3,45.83,1582802203.8957632,1582802251.079344,47.18358087539673,False,False
0.003,0.6978948367998422,8973,16384,16,14400,True,0.59,189.71,1582802251.1107123,1582802442.0844064,190.97369408607483,False,False
0.003,0.5600052426202219,3898,16384,16,14400,True,0.14,54.05,1582802442.1148882,1582802497.176238,55.061349868774414,False,False
0.003,0.47851803194697123,2476,16384,16,14400,True,0.07,23.14,1582802497.2065542,1582802521.2615504,24.054996252059937,False,False
0.003,0.8599932509786736,3830,16384,16,14400,True,0.09,71.64,1582802521.292686,1582802593.8733056,72.58061957359314,False,False
0.003,0.6124670452873211,3119,16384,16,14400,True,0.09,33.96,1582802593.9051661,1582802628.8761823,34.97101616859436,False,False
0.003,0.504627263373651,8126,16384,16,14400,True,0.6,191.09,1582802628.9064615,1582802821.3774164,192.47095489501953,False,False
0.003,0.7217394411723705,631,16384,16,14400,True,0.0,6.19,1582802821.4071028,1582802828.3583822,6.951279401779175,False,False
0.003,0.6720839776981788,6327,16384,16,14400,True,0.31,129.81,1582802828.3880756,1582802959.4720664,131.08399081230164,False,False
0.003,0.8941574213844441,9054,16384,16,14400,True,0.47,211.24,1582802959.5026546,1582803171.978285,212.4756305217743,False,False
0.003,0.4266056314094637,9189,16384,16,14400,True,0.83,152.67,1582803172.0074015,1582803326.4933472,154.48594570159912,False,False
0.003,0.7999982292515883,8996,16384,16,14400,True,0.5,203.98,1582803326.5232096,1582803531.7766714,205.25346183776855,False,False
0.003,0.6226731660636663,9880,16384,16,14400,True,0.81,254.05,1582803531.8060493,1582803787.4777951,255.67174577713013,False,False
0.003,0.9736174734724602,1200,16384,16,14400,True,0.01,14.09,1582803787.5088406,1582803802.4689813,14.960140705108643,False,False
0.003,0.6277144931097515,2981,16384,16,14400,True,0.08,47.23,1582803802.4999056,1582803850.5773246,48.07741904258728,False,False
0.003,0.9420558592619046,815,16384,16,14400,True,0.01,7.99,1582803850.6077855,1582803859.373586,8.765800476074219,False,False
0.003,0.20850843235472186,3026,16384,16,14400,True,0.07,18.93,1582803859.403622,1582803879.1816428,19.77802085876465,False,False
0.003,0.6148944124925025,1279,16384,16,14400,True,0.02,13.16,1582803879.211571,1582803893.2613535,14.049782514572144,False,False
0.003,0.21722954405877176,4287,16384,16,14400,True,0.13,32.59,1582803893.290697,1582803926.8760407,33.58534359931946,False,False
0.003,0.3331422962771787,6012,16384,16,14400,True,0.32,59.76,1582803926.907008,1582803987.9921632,61.08515524864197,False,False
0.003,0.25693698090423334,5956,16384,16,14400,True,0.27,61.7,1582803988.0245268,1582804050.8841395,62.859612703323364,False,False
0.003,0.6021891262154548,2496,16384,16,14400,True,0.06,34.43,1582804050.9187374,1582804086.3603733,35.441635847091675,False,False
0.003,0.20786886453132064,2204,16384,16,14400,True,0.04,13.88,1582804086.3912792,1582804101.1690197,14.777740478515625,False,False
0.003,0.7614233197177436,4882,16384,16,14400,True,0.17,93.59,1582804101.1981301,1582804195.786156,94.58802580833435,False,False
0.003,0.38618071102273216,3405,16384,16,14400,True,0.12,35.17,1582804195.815685,1582804231.9844599,36.16877484321594,False,False
0.003,0.0997094400226982,1194,16384,16,14400,True,0.01,5.58,1582804232.014123,1582804238.3629396,6.348816633224487,False,False
0.003,0.40382731705096486,1381,16384,16,14400,True,0.02,10.3,1582804238.3917572,1582804249.5667834,11.175026178359985,False,False
0.003,0.7185216698986827,7138,16384,16,14400,True,0.38,130.63,1582804249.599758,1582804381.3710978,131.77133989334106,False,False
0.003,0.9368341572875469,8673,16384,16,14400,True,0.41,211.2,1582804381.4001577,1582804593.877208,212.47705030441284,False,False
0.003,0.5623063471299624,8313,16384,16,14400,True,0.61,212.86,1582804593.9060826,1582804808.1855,214.27941727638245,False,False
0.003,0.3892879389050161,790,16384,16,14400,True,0.01,6.57,1582804808.2166142,1582804815.7631445,7.546530246734619,False,False
0.003,0.9947899867373173,2138,16384,16,14400,True,0.03,28.4,1582804815.7917616,1582804844.9746034,29.182841777801514,False,False
0.003,0.018911416417138484,8957,16384,16,14400,True,0.27,24.15,1582804845.0056827,1582804870.3771927,25.37151002883911,False,False
0.003,0.9349965133286522,7271,16384,16,14400,True,0.29,178.62,1582804870.4112866,1582805050.1914308,179.78014421463013,False,False
0.003,0.9664652255080896,6786,16384,16,14400,True,0.25,132.91,1582805050.2211525,1582805184.176621,133.955468416214,False,False
0.003,0.016888974392526696,7876,16384,16,14400,True,0.21,14.1,1582805184.2065268,1582805199.368308,15.161781311035156,False,False
0.003,0.5992605929133112,1351,16384,16,14400,True,0.02,13.91,1582805199.3982399,1582805214.162816,14.764576196670532,False,False
0.003,0.5891695901629521,5240,16384,16,14400,True,0.25,88.48,1582805214.1939309,1582805303.6774833,89.4835524559021,False,False
0.003,0.04858913976353586,5252,16384,16,14400,True,0.12,18.89,1582805303.7073526,1582805323.570149,19.862796306610107,False,False
0.003,0.5223555809069508,8193,16384,16,14400,True,0.61,181.71,1582805323.6003106,1582805506.6855123,183.0852017402649,False,False
0.003,0.9276419599075477,9264,16384,16,14400,True,0.47,207.3,1582805506.7149982,1582805715.2858279,208.57082962989807,False,False
0.003,0.31327461845843046,6233,16384,16,14400,True,0.33,44.88,1582805715.3152885,1582805761.4851472,46.16985869407654,False,False
0.003,0.36413308488714125,1970,16384,16,14400,True,0.04,15.25,1582805761.5169303,1582805777.6701214,16.153191089630127,False,False
0.003,0.9260817652635057,9403,16384,16,14400,True,0.48,226.31,1582805777.700865,1582806005.3724964,227.67163133621216,False,False
0.003,0.3627308623381024,8505,16384,16,14400,True,0.67,85.05,1582806005.4036548,1582806092.0967276,86.69307279586792,False,False
0.003,0.08620323081460263,6287,16384,16,14400,True,0.19,32.5,1582806092.1266887,1582806125.6910143,33.56432557106018,False,False
0.003,0.634713453172237,3260,16384,16,14400,True,0.09,55.91,1582806125.7224927,1582806182.5709376,56.84844493865967,False,False
0.003,0.9741072574949577,2351,16384,16,14400,True,0.03,31.56,1582806182.6014774,1582806214.9808934,32.37941598892212,False,False
0.003,0.4434944526900434,7646,16384,16,14400,True,0.6,97.21,1582806215.0122857,1582806313.799303,98.78701734542847,False,False
0.003,0.2426166198070258,6421,16384,16,14400,True,0.3,70.17,1582806313.8293514,1582806385.096988,71.26763653755188,False,False
0.003,0.6393585739601725,4635,16384,16,14400,True,0.18,107.49,1582806385.1286294,1582806493.5861032,108.45747375488281,False,False
0.003,0.6737364970175528,309,16384,16,14400,True,0.0,4.37,1582806493.6196363,1582806498.7563066,5.136670351028442,False,False
0.003,0.917103669158412,3188,16384,16,14400,True,0.07,51.34,1582806498.7878168,1582806551.0714657,52.28364896774292,False,False
0.003,0.567195255569168,2857,16384,16,14400,True,0.08,36.23,1582806551.1024883,1582806588.1741197,37.07163143157959,False,False
0.003,0.20344861752214977,6117,16384,16,14400,True,0.25,34.75,1582806588.2037888,1582806624.0885904,35.884801626205444,False,False
0.003,0.09665153095468657,3313,16384,16,14400,True,0.06,14.54,1582806624.1193237,1582806639.6762435,15.556919813156128,False,False
0.003,0.974912235113708,3224,16384,16,14400,True,0.07,54.75,1582806639.707886,1582806695.1780102,55.47012424468994,False,False
0.003,0.573709691514044,2216,16384,16,14400,True,0.05,29.65,1582806695.2086911,1582806725.7670412,30.558350086212158,False,False
0.003,0.02395835977704564,4371,16384,16,14400,True,0.07,11.56,1582806725.7992668,1582806738.3683403,12.56907343864441,False,False
0.003,0.36471416611836144,1256,16384,16,14400,True,0.02,8.7,1582806738.3996947,1582806747.9761813,9.576486587524414,False,False
0.003,0.4074797917659541,8614,16384,16,14400,True,0.73,109.1,1582806748.0069234,1582806858.703205,110.69628167152405,False,False
0.003,0.4546815398521371,2598,16384,16,14400,True,0.08,25.4,1582806858.7351658,1582806884.9716012,26.236435413360596,False,False
0.003,0.2972434193891155,7264,16384,16,14400,True,0.43,78.4,1582806885.0023441,1582806964.5995429,79.5971987247467,False,False
0.003,0.7931281970349168,2268,16384,16,14400,True,0.04,29.65,1582806964.630082,1582806995.1764553,30.54637336730957,False,False
0.003,0.1548099035350597,6717,16384,16,14400,True,0.26,53.76,1582806995.2065017,1582807050.176954,54.970452308654785,False,False
0.003,0.20414019385819643,9026,16384,16,14400,True,0.52,58.78,1582807050.208504,1582807110.3949862,60.186482191085815,False,False
0.003,0.8895824765341025,4686,16384,16,14400,True,0.13,86.77,1582807110.4254415,1582807198.0757945,87.6503529548645,False,False
0.003,0.29591189008105967,7517,16384,16,14400,True,0.46,66.44,1582807198.1069913,1582807266.0852673,67.978276014328,False,False
0.003,0.33992605246588115,3587,16384,16,14400,True,0.12,25.86,1582807266.11716,1582807292.8833537,26.766193628311157,False,False
0.003,0.3460672625002609,1023,16384,16,14400,True,0.01,7.49,1582807292.9146354,1582807301.2609277,8.34629225730896,False,False
0.003,0.7704859867936691,5520,16384,16,14400,True,0.2,114.25,1582807301.2917788,1582807416.481259,115.18948030471802,False,False
0.003,0.5036062784922328,2118,16384,16,14400,True,0.05,27.14,1582807416.515963,1582807444.4644608,27.948497772216797,False,False
0.003,0.5625202895047261,9286,16384,16,14400,True,0.75,199.08,1582807444.4955657,1582807645.0866191,200.59105348587036,False,False
0.003,0.7894325816003893,7368,16384,16,14400,True,0.35,145.42,1582807645.1164827,1582807791.6685727,146.5520899295807,False,False
0.003,0.7047401731313823,4618,16384,16,14400,True,0.16,74.76,1582807791.7001565,1582807867.4766083,75.77645182609558,False,False
0.003,0.15782111753199005,2874,16384,16,14400,True,0.05,14.73,1582807867.5076873,1582807883.1013565,15.593669176101685,False,False
0.003,0.6533819227896074,8321,16384,16,14400,True,0.56,181.72,1582807883.1315198,1582808066.2742262,183.14270639419556,False,False
0.003,0.4705327974143964,2269,16384,16,14400,True,0.06,21.15,1582808066.3048465,1582808088.3714075,22.066560983657837,False,False
0.003,0.3035348983229766,2419,16384,16,14400,True,0.06,16.97,1582808088.4037857,1582808106.1726725,17.76888680458069,False,False
0.003,0.4508869971793667,1242,16384,16,14400,True,0.02,8.89,1582808106.2036006,1582808115.9686751,9.765074491500854,False,False
0.003,0.668456994898431,7529,16384,16,14400,True,0.44,167.97,1582808116.000367,1582808285.0752401,169.07487320899963,False,False
0.003,0.3250793984274748,6312,16384,16,14400,True,0.34,73.23,1582808285.1096323,1582808359.5910752,74.48144292831421,False,False
0.003,0.9978109023303224,2334,16384,16,14400,True,0.03,33.33,1582808359.622052,1582808393.8694,34.24734807014465,False,False
0.003,0.7798586186310972,3362,16384,16,14400,True,0.08,56.71,1582808393.9038346,1582808451.5767455,57.672910928726196,False,False
0.003,0.16177114278692248,4019,16384,16,14400,True,0.1,24.49,1582808451.6077735,1582808477.0825615,25.474787950515747,False,False
0.003,0.6854973257835539,8740,16384,16,14400,True,0.58,183.81,1582808477.1162891,1582808662.3683393,185.2520501613617,False,False
0.003,0.8129901627835017,1723,16384,16,14400,True,0.02,20.57,1582808662.4000118,1582808683.7636223,21.36361050605774,False,False
0.003,0.6420374161245543,1871,16384,16,14400,True,0.03,22.68,1582808683.7940958,1582808707.2653563,23.47126054763794,False,False
0.003,0.247865475769144,7774,16384,16,14400,True,0.43,75.18,1582808707.2958145,1582808783.7805932,76.48477864265442,False,False
0.003,0.5911868315410579,1538,16384,16,14400,True,0.02,16.76,1582808783.8133426,1582808801.5659175,17.752574920654297,False,False
0.003,0.2539204544024508,1700,16384,16,14400,True,0.03,10.58,1582808801.5997725,1582808813.0620959,11.462323427200317,False,False
0.003,0.18605610128651273,4114,16384,16,14400,True,0.11,19.21,1582808813.092884,1582808833.270278,20.177393913269043,False,False
0.003,0.2638471562570835,3180,16384,16,14400,True,0.08,22.23,1582808833.301766,1582808856.4712903,23.169524431228638,False,False
0.003,0.584667890002083,6089,16384,16,14400,True,0.32,135.88,1582808856.502764,1582808993.668022,137.16525793075562,False,False
0.003,0.8896153709452521,776,16384,16,14400,True,0.01,7.09,1582808993.6982887,1582809001.6706696,7.972380876541138,False,False
0.003,0.5100009560918985,7186,16384,16,14400,True,0.47,129.22,1582809001.701848,1582809132.277321,130.57547307014465,False,False
0.003,0.646901909042826,7607,16384,16,14400,True,0.47,150.51,1582809132.307783,1582809284.178556,151.8707730770111,False,False
0.003,0.4491739445615155,8804,16384,16,14400,True,0.78,129.69,1582809284.2092342,1582809415.590985,131.38175082206726,False,False
0.003,0.8111580840005362,2927,16384,16,14400,True,0.06,44.52,1582809415.6223154,1582809461.0722523,45.449936866760254,False,False
0.003,0.050259758984691164,4763,16384,16,14400,True,0.09,17.41,1582809461.1042778,1582809479.5673242,18.463046312332153,False,False
0.003,0.14548409092486342,3414,16384,16,14400,True,0.07,18.37,1582809479.5977128,1582809498.7803297,19.18261694908142,False,False
0.003,0.6058338332492842,5619,16384,16,14400,True,0.28,132.72,1582809498.8108623,1582809632.5820405,133.77117824554443,False,False
0.003,0.8811344043586513,6851,16384,16,14400,True,0.27,157.38,1582809632.613628,1582809791.1778064,158.56417846679688,False,False
0.003,0.6566254659192841,794,16384,16,14400,True,0.01,7.3,1582809791.2088203,1582809799.358052,8.149231672286987,False,False
0.003,0.8101124140400853,5945,16384,16,14400,True,0.23,99.9,1582809799.3877838,1582809900.2791235,100.89133977890015,False,False
0.003,0.27760552379150344,5488,16384,16,14400,True,0.24,47.35,1582809900.3100748,1582809948.7800903,48.47001552581787,False,False
0.003,0.4647435499524659,5292,16384,16,14400,True,0.3,45.29,1582809948.8113656,1582809995.3789647,46.567599058151245,False,False
0.003,0.42786321745055383,9146,16384,16,14400,True,0.82,123.07,1582809995.4140124,1582810120.2085624,124.7945499420166,False,False
0.003,0.5486845062680322,4456,16384,16,14400,True,0.18,71.79,1582810120.2381477,1582810192.972832,72.7346842288971,False,False
0.003,0.4666454528846373,7910,16384,16,14400,True,0.65,92.04,1582810193.0031533,1582810286.7066963,93.70354294776917,False,False
0.003,0.5899762650305159,3953,16384,16,14400,True,0.15,67.13,1582810286.7405946,1582810354.9712172,68.23062252998352,False,False
0.003,0.6282109506332836,9012,16384,16,14400,True,0.68,221.62,1582810355.0015576,1582810578.063423,223.06186532974243,False,False
0.003,0.3919423965667163,9006,16384,16,14400,True,0.77,95.02,1582810578.0930405,1582810674.902,96.80895948410034,False,False
0.003,0.3722282961655246,201,16384,16,14400,True,0.0,3.27,1582810674.932354,1582810679.062665,4.130311012268066,False,False
0.003,0.2080569795238707,6431,16384,16,14400,True,0.27,59.94,1582810679.093213,1582810740.0865173,60.99330425262451,False,False
0.003,0.3023212933003907,9507,16384,16,14400,True,0.74,89.55,1582810740.1166873,1582810831.3116224,91.19493508338928,False,False
0.003,0.279890060101614,428,16384,16,14400,True,0.0,4.27,1582810831.3425212,1582810836.460754,5.118232727050781,False,False
0.003,0.5240390200026696,4653,16384,16,14400,True,0.2,75.34,1582810836.4908628,1582810912.765369,76.27450609207153,False,False
0.003,0.879498539026368,3598,16384,16,14400,True,0.08,57.69,1582810912.797107,1582810971.3704028,58.5732958316803,False,False
0.003,0.5265556932603316,6899,16384,16,14400,True,0.44,129.17,1582810971.4015052,1582811101.8670037,130.4654984474182,False,False
0.003,0.035109501302181025,4592,16384,16,14400,True,0.08,15.21,1582811101.8978355,1582811118.073829,16.1759934425354,False,False
0.003,0.15166983699213935,393,16384,16,14400,True,0.0,4.31,1582811118.1047888,1582811123.1598477,5.05505895614624,False,False
0.003,0.211878111890486,9938,16384,16,14400,True,0.64,101.37,1582811123.190645,1582811226.1904337,102.99978876113892,False,False
0.003,0.08982116055491113,1933,16384,16,14400,True,0.02,9.24,1582811226.223134,1582811236.365742,10.142607927322388,False,False
0.003,0.3529347777764472,2061,16384,16,14400,True,0.04,16.77,1582811236.3972,1582811254.1724722,17.775272130966187,False,False
0.003,0.7454174936729779,6082,16384,16,14400,True,0.26,125.73,1582811254.205322,1582811381.0760894,126.87076735496521,False,False
0.003,0.8989902316118557,7812,16384,16,14400,True,0.35,162.35,1582811381.106945,1582811544.5759225,163.46897745132446,False,False
0.003,0.9171036521540638,4951,16384,16,14400,True,0.14,110.89,1582811544.6090221,1582811656.5714095,111.96238732337952,False,False
0.003,0.8027140021334089,4565,16384,16,14400,True,0.14,69.17,1582811656.602347,1582811726.676848,70.07450103759766,False,False
0.003,0.24626696300340584,2199,16384,16,14400,True,0.04,10.75,1582811726.7089007,1582811738.4695895,11.760688781738281,False,False
0.003,0.2476549184978762,8180,16384,16,14400,True,0.47,69.54,1582811738.5004654,1582811809.5832722,71.08280682563782,False,False
0.003,0.1264796484839706,8472,16384,16,14400,True,0.37,69.41,1582811809.617004,1582811880.2763555,70.65935158729553,False,False
0.003,0.15392092311686156,2216,16384,16,14400,True,0.03,11.65,1582811880.3083928,1582811892.8685532,12.560160398483276,False,False
0.003,0.1937136142101275,5930,16384,16,14400,True,0.23,30.77,1582811892.8987188,1582811924.7821267,31.883407831192017,False,False
0.003,0.33641344021387354,4790,16384,16,14400,True,0.21,32.37,1582811924.8124614,1582811958.2744706,33.46200919151306,False,False
0.003,0.27825693752979025,2016,16384,16,14400,True,0.04,12.97,1582811958.304309,1582811972.0906045,13.786295652389526,False,False
0.003,0.24303491034649397,2402,16384,16,14400,True,0.05,15.94,1582811972.122865,1582811988.87504,16.752175092697144,False,False
0.003,0.43782686003207144,2767,16384,16,14400,True,0.09,26.3,1582811988.9075067,1582812016.1788177,27.271311044692993,False,False
0.003,0.9761657407491067,9902,16384,16,14400,True,0.53,277.54,1582812016.2104092,1582812295.0880258,278.87761664390564,False,False
0.003,0.3145551051757823,882,16384,16,14400,True,0.01,6.07,1582812295.1281116,1582812302.064244,6.936132431030273,False,False
0.003,0.08392411057668143,999,16384,16,14400,True,0.01,5.5,1582812302.0954895,1582812308.3628457,6.2673561573028564,False,False
0.003,0.14824751662856694,7372,16384,16,14400,True,0.3,61.92,1582812308.3931515,1582812371.5852087,63.19205713272095,False,False
0.003,0.5392205074277502,1024,16384,16,14400,True,0.01,10.17,1582812371.6197004,1582812382.5680785,10.948378086090088,False,False
0.003,0.1352086379766435,6050,16384,16,14400,True,0.2,40.9,1582812382.5999799,1582812424.67133,42.07135009765625,False,False
0.003,0.7839569757892371,6334,16384,16,14400,True,0.26,134.94,1582812424.7034578,1582812560.861846,136.15838813781738,False,False
0.003,0.20174147712265875,996,16384,16,14400,True,0.01,5.7,1582812560.897049,1582812567.4650767,6.56802773475647,False,False
0.003,0.07104883044595268,2568,16384,16,14400,True,0.03,9.28,1582812567.500246,1582812577.6620314,10.161785364151001,False,False
0.003,0.9579044094100717,832,16384,16,14400,True,0.01,7.61,1582812577.6930048,1582812586.1654387,8.472433805465698,False,False
0.003,0.3910537271806363,2444,16384,16,14400,True,0.06,16.75,1582812586.1986263,1582812603.871028,17.672401666641235,False,False
0.003,0.707800486808419,4147,16384,16,14400,True,0.13,71.57,1582812603.904661,1582812676.570156,72.66549515724182,False,False
0.003,0.8235164026467837,5130,16384,16,14400,True,0.18,75.41,1582812676.6036189,1582812753.0903559,76.48673701286316,False,False
0.003,0.06292441408277523,2607,16384,16,14400,True,0.03,10.04,1582812753.1223245,1582812764.0641315,10.94180703163147,False,False
0.003,0.7394331734688134,7037,16384,16,14400,True,0.35,124.69,1582812764.094825,1582812889.8781517,125.78332662582397,False,False
0.003,0.04108485632274118,8867,16384,16,14400,True,0.29,22.18,1582812889.909783,1582812913.3733456,23.463562726974487,False,False
0.003,0.7947705889468782,7079,16384,16,14400,True,0.33,132.06,1582812913.4082835,1582813046.5734563,133.16517281532288,False,False
0.003,0.144592775423863,1432,16384,16,14400,True,0.02,7.83,1582813046.6043591,1582813055.3656077,8.761248588562012,False,False
0.003,0.7059447692466678,1812,16384,16,14400,True,0.03,21.58,1582813055.3990357,1582813077.7677412,22.36870551109314,False,False
0.003,0.2547091829227792,5839,16384,16,14400,True,0.26,60.42,1582813077.7994685,1582813139.390306,61.590837478637695,False,False
0.003,0.5491059612657199,6677,16384,16,14400,True,0.39,149.7,1582813139.4210796,1582813290.283865,150.86278533935547,False,False
0.003,0.7464394793469302,9305,16384,16,14400,True,0.59,235.99,1582813290.3227744,1582813527.6690617,237.3462872505188,False,False
0.003,0.44287072286667045,2242,16384,16,14400,True,0.06,19.64,1582813527.702095,1582813548.270402,20.568306922912598,False,False
0.003,0.5378968206829076,1571,16384,16,14400,True,0.02,16.9,1582813548.3061748,1582813566.069239,17.76306414604187,False,False
0.003,0.546668115803065,5904,16384,16,14400,True,0.31,106.01,1582813566.1031573,1582813673.2726996,107.16954231262207,False,False
0.003,0.8131768881386353,3212,16384,16,14400,True,0.07,43.74,1582813673.3056087,1582813717.778187,44.472578287124634,False,False
0.003,0.443320911354512,6343,16384,16,14400,True,0.42,94.19,1582813717.809695,1582813813.2970753,95.48738026618958,False,False
